	date	year	month	day	1	2	5	6	7	8	9	11	12	13	14	15	16	19	20	21
1400	2018-11-01	2018	11	1	1403.0	990.0	237.0	643.0	437.0	140.0	458.0	117.0	21.0	159.0	70.0	114.0	35.0	1673.0	1446.0	7963.0
1401	2018-11-02	2018	11	2	1409.0	995.0	231.0	643.0	436.0	145.0	460.0	121.0	21.0	161.0	70.0	112.0	35.0	1678.0	1438.0	7933.0
1402	2018-11-03	2018	11	3	1414.0	997.0	231.0	643.0	440.0	146.0	457.0	124.0	22.0	159.0	71.0	111.0	35.0	1673.0	1447.0	7954.0
1403	2018-11-04	2018	11	4	1410.0	999.0	230.0	639.0	442.0	152.0	454.0	123.0	23.0	160.0	70.0	112.0	36.0	1668.0	1441.0	7963.0
1404	2018-11-05	2018	11	5	1405.0	1002.0	227.0	637.0	445.0	153.0	455.0	124.0	23.0	161.0	69.0	112.0	36.0	1670.0	1436.0	7972.0
1405	2018-11-06	2018	11	6	1415.0	1010.0	227.0	636.0	441.0	152.0	453.0	124.0	23.0	158.0	70.0	115.0	37.0	1673.0	1448.0	7954.0
1406	2018-11-07	2018	11	7	1420.0	1015.0	228.0	645.0	444.0	151.0	452.0	122.0	23.0	157.0	69.0	115.0	37.0	1673.0	1438.0	7962.0
1407	2018-11-08	2018	11	8	1405.0	1005.0	229.0	642.0	440.0	154.0	452.0	122.0	23.0	157.0	68.0	114.0	37.0	1672.0	1436.0	7972.0
1408	2018-11-09	2018	11	9	1407.0	1001.0	230.0	636.0	440.0	156.0	454.0	123.0	24.0	150.0	68.0	117.0	37.0	1678.0	1433.0	7998.0
1409	2018-11-10	2018	11	10	1396.0	996.0	231.0	635.0	433.0	160.0	446.0	122.0	24.0	154.0	68.0	115.0	39.0	1678.0	1438.0	8006.0
1410	2018-11-11	2018	11	11	1400.0	995.0	234.0	638.0	434.0	159.0	444.0	124.0	24.0	155.0	68.0	115.0	39.0	1676.0	1442.0	8017.0
1411	2018-11-12	2018	11	12	1397.0	993.0	235.0	631.0	433.0	159.0	447.0	122.0	24.0	156.0	66.0	110.0	39.0	1674.0	1444.0	7999.0
1412	2018-11-13	2018	11	13	1392.0	998.0	234.0	626.0	429.0	161.0	451.0	124.0	24.0	158.0	66.0	110.0	39.0	1673.0	1439.0	8009.0
1413	2018-11-14	2018	11	14	1401.0	1003.0	237.0	623.0	431.0	161.0	455.0	126.0	24.0	158.0	67.0	109.0	40.0	1669.0	1439.0	8012.0
1414	2018-11-15	2018	11	15	1404.0	1003.0	241.0	626.0	432.0	165.0	451.0	126.0	23.0	158.0	67.0	110.0	39.0	1674.0	1436.0	8002.0
1415	2018-11-16	2018	11	16	1409.0	1001.0	240.0	624.0	432.0	166.0	451.0	125.0	23.0	153.0	65.0	110.0	39.0	1669.0	1433.0	7988.0
1416	2018-11-17	2018	11	17	1410.0	1011.0	238.0	619.0	431.0	165.0	450.0	123.0	22.0	154.0	69.0	110.0	39.0	1665.0	1436.0	7993.0
1417	2018-11-18	2018	11	18	1411.0	1012.0	237.0	619.0	431.0	166.0	442.0	123.0	22.0	159.0	70.0	110.0	39.0	1661.0	1438.0	7986.0
1418	2018-11-19	2018	11	19	1415.0	1021.0	238.0	621.0	426.0	164.0	438.0	119.0	23.0	163.0	72.0	109.0	39.0	1672.0	1445.0	7985.0
1419	2018-11-20	2018	11	20	1423.0	1032.0	241.0	618.0	430.0	162.0	435.0	121.0	23.0	162.0	73.0	109.0	41.0	1669.0	1445.0	7996.0
1420	2018-11-21	2018	11	21	1409.0	1035.0	245.0	617.0	434.0	165.0	431.0	121.0	23.0	164.0	73.0	109.0	42.0	1658.0	1451.0	8020.0
1421	2018-11-22	2018	11	22	1404.0	1035.0	245.0	617.0	429.0	166.0	431.0	120.0	24.0	164.0	73.0	109.0	41.0	1655.0	1448.0	8049.0
1422	2018-11-23	2018	11	23	1412.0	1032.0	248.0	614.0	424.0	164.0	430.0	119.0	23.0	165.0	72.0	109.0	41.0	1658.0	1458.0	8038.0
1423	2018-11-24	2018	11	24	1406.0	1035.0	249.0	611.0	431.0	165.0	433.0	118.0	22.0	167.0	71.0	108.0	41.0	1654.0	1456.0	8026.0
1424	2018-11-25	2018	11	25	1397.0	1029.0	255.0	610.0	433.0	166.0	437.0	116.0	22.0	169.0	71.0	108.0	40.0	1660.0	1462.0	8008.0
1425	2018-11-26	2018	11	26	1394.0	1028.0	254.0	613.0	426.0	168.0	438.0	119.0	22.0	171.0	71.0	106.0	41.0	1668.0	1456.0	7994.0
1426	2018-11-27	2018	11	27	1393.0	1019.0	252.0	616.0	426.0	168.0	438.0	118.0	22.0	172.0	70.0	109.0	43.0	1681.0	1456.0	7971.0
1427	2018-11-28	2018	11	28	1384.0	1031.0	253.0	619.0	427.0	165.0	437.0	116.0	22.0	171.0	69.0	107.0	43.0	1681.0	1449.0	7981.0
1428	2018-11-29	2018	11	29	1386.0	1029.0	258.0	620.0	429.0	162.0	437.0	113.0	22.0	173.0	69.0	106.0	43.0	1676.0	1457.0	8004.0
1429	2018-11-30	2018	11	30	1395.0	1030.0	263.0	622.0	431.0	163.0	432.0	113.0	23.0	170.0	69.0	108.0	42.0	1693.0	1455.0	8000.0
1430	2018-12-01	2018	12	1	1383.0	1022.0	262.0	625.0	434.0	163.0	434.0	113.0	23.0	170.0	69.0	107.0	41.0	1689.0	1454.0	7976.0
1431	2018-12-02	2018	12	2	1374.0	1021.0	260.0	633.0	430.0	164.0	430.0	112.0	25.0	168.0	69.0	111.0	41.0	1692.0	1446.0	7974.0
1432	2018-12-03	2018	12	3	1371.0	1026.0	260.0	629.0	430.0	166.0	426.0	112.0	25.0	165.0	69.0	110.0	41.0	1694.0	1439.0	7964.0
1433	2018-12-04	2018	12	4	1368.0	1022.0	255.0	625.0	426.0	166.0	425.0	115.0	25.0	165.0	69.0	107.0	40.0	1700.0	1438.0	7947.0
1434	2018-12-05	2018	12	5	1369.0	1019.0	259.0	623.0	423.0	164.0	427.0	115.0	25.0	165.0	69.0	107.0	39.0	1699.0	1439.0	7924.0
1435	2018-12-06	2018	12	6	1373.0	1020.0	261.0	621.0	419.0	167.0	429.0	113.0	25.0	163.0	68.0	109.0	38.0	1697.0	1444.0	7931.0
1436	2018-12-07	2018	12	7	1369.0	1017.0	266.0	625.0	420.0	166.0	430.0	114.0	24.0	165.0	67.0	110.0	38.0	1694.0	1441.0	7908.0
1437	2018-12-08	2018	12	8	1370.0	1022.0	266.0	625.0	416.0	165.0	425.0	116.0	24.0	167.0	66.0	108.0	38.0	1693.0	1440.0	7892.0
1438	2018-12-09	2018	12	9	1367.0	1019.0	265.0	625.0	416.0	164.0	421.0	117.0	24.0	166.0	65.0	107.0	39.0	1685.0	1432.0	7877.0
1439	2018-12-10	2018	12	10	1371.0	1019.0	260.0	628.0	419.0	165.0	427.0	117.0	24.0	172.0	66.0	107.0	39.0	1689.0	1430.0	7872.0
1440	2018-12-11	2018	12	11	1367.0	1020.0	257.0	634.0	419.0	166.0	426.0	115.0	24.0	173.0	66.0	106.0	38.0	1677.0	1418.0	7857.0
1441	2018-12-12	2018	12	12	1369.0	1014.0	257.0	631.0	424.0	167.0	431.0	116.0	23.0	174.0	68.0	108.0	41.0	1678.0	1420.0	7850.0
1442	2018-12-13	2018	12	13	1372.0	1010.0	256.0	630.0	426.0	168.0	428.0	113.0	24.0	174.0	67.0	109.0	40.0	1674.0	1427.0	7855.0
1443	2018-12-14	2018	12	14	1369.0	1008.0	257.0	629.0	424.0	167.0	431.0	113.0	24.0	171.0	67.0	109.0	40.0	1678.0	1424.0	7851.0
1444	2018-12-15	2018	12	15	1371.0	1005.0	259.0	630.0	422.0	166.0	433.0	117.0	23.0	172.0	66.0	110.0	40.0	1683.0	1422.0	7861.0
1445	2018-12-16	2018	12	16	1372.0	1012.0	256.0	630.0	417.0	172.0	434.0	115.0	23.0	177.0	64.0	111.0	40.0	1687.0	1420.0	7868.0
1446	2018-12-17	2018	12	17	1367.0	1009.0	260.0	628.0	418.0	171.0	436.0	118.0	23.0	174.0	61.0	112.0	39.0	1682.0	1413.0	7848.0
1447	2018-12-18	2018	12	18	1369.0	1004.0	262.0	627.0	416.0	173.0	438.0	117.0	23.0	171.0	61.0	110.0	37.0	1683.0	1414.0	7860.0
1448	2018-12-19	2018	12	19	1364.0	997.0	256.0	627.0	413.0	178.0	435.0	117.0	23.0	169.0	59.0	110.0	37.0	1664.0	1404.0	7823.0
1449	2018-12-20	2018	12	20	1373.0	992.0	256.0	628.0	416.0	180.0	436.0	114.0	23.0	168.0	60.0	108.0	37.0	1664.0	1399.0	7834.0
1450	2018-12-21	2018	12	21	1370.0	994.0	256.0	628.0	417.0	182.0	437.0	112.0	22.0	168.0	57.0	109.0	35.0	1660.0	1386.0	7810.0
1451	2018-12-22	2018	12	22	1374.0	981.0	257.0	629.0	420.0	183.0	438.0	113.0	22.0	170.0	56.0	111.0	35.0	1658.0	1380.0	7797.0
1452	2018-12-23	2018	12	23	1371.0	984.0	260.0	623.0	421.0	182.0	439.0	113.0	22.0	169.0	60.0	111.0	36.0	1649.0	1368.0	7776.0
1453	2018-12-24	2018	12	24	1366.0	985.0	258.0	615.0	419.0	185.0	434.0	112.0	22.0	169.0	62.0	112.0	36.0	1643.0	1363.0	7780.0
1454	2018-12-25	2018	12	25	1370.0	997.0	255.0	609.0	416.0	185.0	435.0	111.0	23.0	169.0	63.0	111.0	36.0	1640.0	1359.0	7754.0
1455	2018-12-26	2018	12	26	1365.0	998.0	257.0	601.0	422.0	183.0	435.0	109.0	22.0	167.0	62.0	110.0	37.0	1630.0	1354.0	7779.0
1456	2018-12-27	2018	12	27	1362.0	1003.0	253.0	597.0	430.0	186.0	433.0	110.0	22.0	167.0	62.0	110.0	36.0	1627.0	1357.0	7779.0
1457	2018-12-28	2018	12	28	1369.0	997.0	256.0	596.0	429.0	187.0	436.0	113.0	22.0	166.0	62.0	110.0	36.0	1619.0	1343.0	7777.0
1458	2018-12-29	2018	12	29	1361.0	998.0	255.0	601.0	432.0	188.0	439.0	114.0	21.0	166.0	61.0	109.0	36.0	1628.0	1341.0	7753.0
1459	2018-12-30	2018	12	30	1349.0	993.0	253.0	600.0	426.0	189.0	441.0	111.0	21.0	166.0	61.0	111.0	37.0	1611.0	1338.0	7741.0
1460	2018-12-31	2018	12	31	1346.0	992.0	252.0	598.0	427.0	190.0	437.0	112.0	20.0	165.0	59.0	109.0	37.0	1615.0	1330.0	7736.0
1461	2019-01-01	2019	1	1	1339.0	982.0	250.0	597.0	434.0	192.0	433.0	112.0	19.0	163.0	59.0	107.0	38.0	1611.0	1334.0	7726.0
1462	2019-01-02	2019	1	2	1334.0	981.0	246.0	591.0	431.0	194.0	433.0	113.0	19.0	164.0	59.0	109.0	38.0	1607.0	1343.0	7734.0
1463	2019-01-03	2019	1	3	1338.0	985.0	246.0	591.0	427.0	194.0	428.0	110.0	19.0	164.0	58.0	109.0	38.0	1594.0	1346.0	7699.0
1464	2019-01-04	2019	1	4	1341.0	983.0	247.0	591.0	430.0	196.0	429.0	110.0	19.0	162.0	58.0	108.0	39.0	1595.0	1353.0	7673.0
1465	2019-01-05	2019	1	5	1337.0	988.0	249.0	586.0	428.0	195.0	431.0	108.0	20.0	161.0	58.0	106.0	40.0	1603.0	1347.0	7645.0
1466	2019-01-06	2019	1	6	1342.0	982.0	246.0	585.0	429.0	194.0	434.0	108.0	19.0	161.0	59.0	106.0	39.0	1609.0	1347.0	7641.0
1467	2019-01-07	2019	1	7	1343.0	979.0	248.0	580.0	431.0	191.0	428.0	108.0	20.0	162.0	59.0	106.0	40.0	1621.0	1349.0	7601.0
1468	2019-01-08	2019	1	8	1345.0	978.0	249.0	577.0	428.0	189.0	427.0	108.0	20.0	160.0	59.0	107.0	40.0	1615.0	1346.0	7592.0
1469	2019-01-09	2019	1	9	1336.0	977.0	246.0	578.0	429.0	190.0	426.0	108.0	21.0	162.0	59.0	106.0	40.0	1607.0	1350.0	7585.0
1470	2019-01-10	2019	1	10	1332.0	981.0	245.0	575.0	431.0	187.0	422.0	108.0	20.0	164.0	61.0	110.0	40.0	1605.0	1342.0	7559.0
1471	2019-01-11	2019	1	11	1327.0	981.0	246.0	575.0	427.0	185.0	422.0	108.0	20.0	163.0	60.0	108.0	38.0	1603.0	1342.0	7572.0
1472	2019-01-12	2019	1	12	1328.0	979.0	244.0	576.0	432.0	182.0	421.0	110.0	17.0	160.0	60.0	106.0	37.0	1604.0	1340.0	7551.0
1473	2019-01-13	2019	1	13	1328.0	987.0	245.0	583.0	431.0	181.0	420.0	110.0	16.0	160.0	59.0	106.0	37.0	1609.0	1327.0	7531.0
1474	2019-01-14	2019	1	14	1326.0	997.0	245.0	589.0	428.0	182.0	420.0	111.0	16.0	158.0	60.0	108.0	36.0	1595.0	1319.0	7497.0
1475	2019-01-15	2019	1	15	1324.0	1000.0	248.0	587.0	428.0	179.0	415.0	111.0	16.0	158.0	61.0	108.0	36.0	1591.0	1314.0	7489.0
1476	2019-01-16	2019	1	16	1331.0	1004.0	252.0	592.0	427.0	178.0	413.0	112.0	17.0	156.0	61.0	107.0	35.0	1589.0	1318.0	7470.0
1477	2019-01-17	2019	1	17	1318.0	1006.0	249.0	595.0	415.0	179.0	410.0	112.0	17.0	155.0	60.0	107.0	36.0	1586.0	1306.0	7472.0
1478	2019-01-18	2019	1	18	1315.0	1004.0	251.0	595.0	417.0	181.0	416.0	111.0	17.0	153.0	60.0	107.0	37.0	1584.0	1304.0	7451.0
1479	2019-01-19	2019	1	19	1306.0	1002.0	251.0	590.0	414.0	181.0	418.0	110.0	18.0	151.0	59.0	105.0	38.0	1583.0	1308.0	7428.0
1480	2019-01-20	2019	1	20	1310.0	996.0	249.0	592.0	418.0	180.0	418.0	112.0	18.0	150.0	60.0	104.0	40.0	1580.0	1300.0	7433.0
1481	2019-01-21	2019	1	21	1307.0	995.0	247.0	590.0	414.0	180.0	417.0	112.0	18.0	147.0	61.0	104.0	42.0	1572.0	1295.0	7397.0
1482	2019-01-22	2019	1	22	1313.0	1004.0	239.0	583.0	415.0	179.0	413.0	115.0	19.0	149.0	61.0	105.0	42.0	1583.0	1296.0	7394.0
1483	2019-01-23	2019	1	23	1307.0	997.0	239.0	580.0	411.0	180.0	411.0	114.0	18.0	151.0	60.0	105.0	42.0	1573.0	1288.0	7403.0
1484	2019-01-24	2019	1	24	1293.0	980.0	239.0	582.0	410.0	181.0	412.0	112.0	16.0	150.0	59.0	106.0	42.0	1567.0	1272.0	7403.0
1485	2019-01-25	2019	1	25	1285.0	986.0	242.0	579.0	416.0	181.0	418.0	112.0	16.0	149.0	59.0	106.0	41.0	1557.0	1269.0	7401.0
1486	2019-01-26	2019	1	26	1278.0	989.0	242.0	582.0	413.0	181.0	413.0	113.0	17.0	150.0	59.0	107.0	41.0	1554.0	1259.0	7371.0
1487	2019-01-27	2019	1	27	1274.0	995.0	240.0	583.0	408.0	179.0	407.0	112.0	17.0	150.0	58.0	108.0	40.0	1540.0	1264.0	7346.0
1488	2019-01-28	2019	1	28	1275.0	993.0	238.0	579.0	403.0	178.0	406.0	116.0	17.0	151.0	58.0	107.0	38.0	1518.0	1263.0	7322.0
1489	2019-01-29	2019	1	29	1275.0	992.0	242.0	582.0	407.0	178.0	405.0	115.0	18.0	148.0	59.0	106.0	38.0	1518.0	1263.0	7321.0
1490	2019-01-30	2019	1	30	1263.0	998.0	244.0	585.0	403.0	177.0	404.0	117.0	19.0	144.0	58.0	103.0	39.0	1508.0	1255.0	7335.0
1491	2019-01-31	2019	1	31	1253.0	996.0	245.0	583.0	406.0	174.0	404.0	115.0	20.0	147.0	58.0	103.0	38.0	1504.0	1254.0	7337.0
1492	2019-02-01	2019	2	1	1253.0	1003.0	245.0	589.0	402.0	174.0	407.0	112.0	19.0	146.0	56.0	105.0	37.0	1499.0	1250.0	7322.0
1493	2019-02-02	2019	2	2	1248.0	997.0	247.0	588.0	398.0	170.0	407.0	111.0	18.0	147.0	56.0	104.0	37.0	1498.0	1251.0	7316.0
1494	2019-02-03	2019	2	3	1259.0	995.0	248.0	594.0	400.0	165.0	404.0	110.0	18.0	149.0	54.0	107.0	37.0	1494.0	1253.0	7299.0
1495	2019-02-04	2019	2	4	1249.0	1003.0	245.0	599.0	400.0	167.0	407.0	110.0	16.0	150.0	54.0	101.0	36.0	1493.0	1244.0	7301.0
1496	2019-02-05	2019	2	5	1248.0	999.0	245.0	597.0	392.0	166.0	410.0	111.0	16.0	154.0	53.0	103.0	36.0	1489.0	1242.0	7277.0
1497	2019-02-06	2019	2	6	1251.0	999.0	244.0	594.0	393.0	163.0	416.0	111.0	16.0	158.0	53.0	103.0	38.0	1494.0	1240.0	7285.0
1498	2019-02-07	2019	2	7	1250.0	1003.0	244.0	602.0	398.0	161.0	415.0	111.0	15.0	161.0	52.0	99.0	39.0	1499.0	1243.0	7272.0
1499	2019-02-08	2019	2	8	1250.0	1007.0	245.0	601.0	403.0	160.0	416.0	111.0	16.0	160.0	54.0	101.0	39.0	1491.0	1243.0	7282.0
1500	2019-02-09	2019	2	9	1241.0	1005.0	244.0	599.0	400.0	161.0	411.0	112.0	16.0	157.0	56.0	99.0	39.0	1494.0	1241.0	7275.0
1501	2019-02-10	2019	2	10	1231.0	1000.0	244.0	604.0	402.0	161.0	407.0	112.0	16.0	157.0	56.0	98.0	40.0	1493.0	1240.0	7282.0
1502	2019-02-11	2019	2	11	1224.0	996.0	246.0	600.0	398.0	159.0	405.0	112.0	16.0	156.0	54.0	98.0	40.0	1490.0	1234.0	7275.0
1503	2019-02-12	2019	2	12	1223.0	983.0	241.0	599.0	402.0	158.0	405.0	111.0	16.0	157.0	54.0	100.0	39.0	1491.0	1239.0	7268.0
1504	2019-02-13	2019	2	13	1223.0	986.0	235.0	601.0	399.0	154.0	403.0	116.0	16.0	159.0	53.0	101.0	39.0	1491.0	1240.0	7270.0
1505	2019-02-14	2019	2	14	1214.0	988.0	240.0	602.0	396.0	153.0	401.0	115.0	16.0	157.0	54.0	102.0	39.0	1484.0	1237.0	7262.0
1506	2019-02-15	2019	2	15	1210.0	979.0	239.0	603.0	397.0	152.0	400.0	114.0	15.0	158.0	51.0	102.0	39.0	1493.0	1237.0	7255.0
1507	2019-02-16	2019	2	16	1211.0	985.0	242.0	604.0	395.0	152.0	402.0	113.0	15.0	158.0	52.0	101.0	39.0	1493.0	1237.0	7262.0
1508	2019-02-17	2019	2	17	1208.0	981.0	243.0	605.0	395.0	150.0	400.0	114.0	14.0	154.0	52.0	102.0	38.0	1485.0	1238.0	7251.0
1509	2019-02-18	2019	2	18	1195.0	978.0	240.0	608.0	396.0	150.0	404.0	114.0	14.0	151.0	52.0	102.0	37.0	1492.0	1243.0	7254.0
1510	2019-02-19	2019	2	19	1190.0	980.0	242.0	607.0	392.0	148.0	401.0	115.0	14.0	148.0	51.0	101.0	36.0	1492.0	1237.0	7229.0
1511	2019-02-20	2019	2	20	1193.0	980.0	246.0	603.0	396.0	149.0	407.0	116.0	13.0	150.0	50.0	101.0	35.0	1491.0	1236.0	7203.0
1512	2019-02-21	2019	2	21	1178.0	988.0	247.0	607.0	400.0	150.0	407.0	116.0	13.0	146.0	51.0	101.0	35.0	1486.0	1232.0	7203.0
1513	2019-02-22	2019	2	22	1176.0	983.0	246.0	611.0	398.0	149.0	404.0	115.0	14.0	149.0	52.0	105.0	36.0	1482.0	1240.0	7194.0
1514	2019-02-23	2019	2	23	1177.0	990.0	241.0	617.0	404.0	148.0	395.0	117.0	14.0	153.0	51.0	106.0	36.0	1478.0	1241.0	7188.0
1515	2019-02-24	2019	2	24	1176.0	995.0	240.0	609.0	410.0	148.0	390.0	116.0	15.0	152.0	53.0	105.0	36.0	1471.0	1243.0	7195.0
1516	2019-02-25	2019	2	25	1180.0	987.0	240.0	606.0	412.0	147.0	391.0	117.0	14.0	152.0	54.0	104.0	35.0	1471.0	1240.0	7193.0
1517	2019-02-26	2019	2	26	1188.0	984.0	236.0	598.0	410.0	145.0	393.0	121.0	14.0	152.0	54.0	103.0	35.0	1466.0	1238.0	7171.0
1518	2019-02-27	2019	2	27	1182.0	990.0	231.0	593.0	408.0	146.0	393.0	120.0	14.0	152.0	53.0	102.0	36.0	1460.0	1245.0	7138.0
1519	2019-02-28	2019	2	28	1174.0	994.0	230.0	594.0	405.0	145.0	393.0	119.0	12.0	152.0	53.0	97.0	36.0	1453.0	1243.0	7123.0
1520	2019-03-01	2019	3	1	1170.0	996.0	227.0	589.0	403.0	144.0	394.0	115.0	11.0	150.0	56.0	97.0	37.0	1450.0	1244.0	7111.0
1521	2019-03-02	2019	3	2	1170.0	995.0	235.0	584.0	403.0	141.0	393.0	117.0	11.0	149.0	57.0	95.0	38.0	1443.0	1244.0	7106.0
1522	2019-03-03	2019	3	3	1175.0	998.0	237.0	583.0	407.0	139.0	396.0	117.0	11.0	150.0	57.0	93.0	38.0	1443.0	1253.0	7114.0
1523	2019-03-04	2019	3	4	1183.0	1009.0	235.0	586.0	410.0	140.0	398.0	115.0	11.0	151.0	57.0	95.0	38.0	1452.0	1246.0	7125.0
1524	2019-03-05	2019	3	5	1184.0	1008.0	234.0	588.0	413.0	141.0	396.0	114.0	12.0	150.0	58.0	96.0	37.0	1448.0	1231.0	7128.0
1525	2019-03-06	2019	3	6	1185.0	1011.0	232.0	588.0	415.0	138.0	400.0	115.0	12.0	151.0	60.0	97.0	37.0	1451.0	1225.0	7118.0
1526	2019-03-07	2019	3	7	1184.0	1018.0	228.0	586.0	413.0	141.0	396.0	113.0	12.0	151.0	60.0	98.0	37.0	1452.0	1229.0	7098.0
1527	2019-03-08	2019	3	8	1187.0	1011.0	226.0	583.0	412.0	139.0	397.0	110.0	12.0	153.0	60.0	100.0	37.0	1448.0	1239.0	7090.0
1528	2019-03-09	2019	3	9	1188.0	1017.0	224.0	592.0	409.0	137.0	398.0	111.0	13.0	155.0	60.0	100.0	36.0	1451.0	1244.0	7102.0
1529	2019-03-10	2019	3	10	1188.0	1013.0	226.0	588.0	402.0	138.0	396.0	112.0	13.0	148.0	58.0	99.0	34.0	1446.0	1232.0	7068.0
1530	2019-03-11	2019	3	11	1184.0	1018.0	227.0	582.0	403.0	136.0	397.0	113.0	15.0	146.0	55.0	97.0	34.0	1452.0	1226.0	7075.0
1531	2019-03-12	2019	3	12	1178.0	1019.0	225.0	582.0	401.0	134.0	392.0	112.0	15.0	147.0	55.0	97.0	31.0	1448.0	1219.0	7075.0
1532	2019-03-13	2019	3	13	1182.0	1022.0	225.0	582.0	401.0	136.0	396.0	112.0	16.0	147.0	56.0	99.0	31.0	1444.0	1222.0	7069.0
1533	2019-03-14	2019	3	14	1184.0	1029.0	220.0	578.0	395.0	135.0	393.0	111.0	16.0	152.0	55.0	96.0	31.0	1442.0	1218.0	7060.0
1534	2019-03-15	2019	3	15	1179.0	1029.0	219.0	574.0	395.0	136.0	392.0	108.0	16.0	150.0	55.0	95.0	32.0	1439.0	1215.0	7043.0
1535	2019-03-16	2019	3	16	1185.0	1028.0	219.0	574.0	400.0	133.0	392.0	111.0	16.0	147.0	56.0	94.0	33.0	1439.0	1204.0	7043.0
1536	2019-03-17	2019	3	17	1181.0	1035.0	219.0	574.0	399.0	132.0	392.0	108.0	16.0	149.0	56.0	96.0	33.0	1437.0	1206.0	7024.0
1537	2019-03-18	2019	3	18	1179.0	1037.0	219.0	573.0	402.0	131.0	389.0	110.0	16.0	151.0	56.0	97.0	34.0	1432.0	1202.0	7004.0
1538	2019-03-19	2019	3	19	1175.0	1042.0	222.0	575.0	401.0	129.0	387.0	113.0	16.0	150.0	57.0	97.0	34.0	1433.0	1207.0	7022.0
1539	2019-03-20	2019	3	20	1175.0	1048.0	222.0	582.0	396.0	129.0	385.0	113.0	16.0	149.0	57.0	97.0	34.0	1426.0	1201.0	7027.0
1540	2019-03-21	2019	3	21	1173.0	1046.0	221.0	577.0	395.0	131.0	382.0	117.0	16.0	149.0	57.0	99.0	34.0	1422.0	1200.0	7047.0
1541	2019-03-22	2019	3	22	1175.0	1050.0	225.0	576.0	392.0	130.0	384.0	118.0	16.0	153.0	58.0	97.0	34.0	1416.0	1203.0	7045.0
1542	2019-03-23	2019	3	23	1180.0	1055.0	227.0	579.0	387.0	132.0	385.0	122.0	16.0	154.0	54.0	95.0	34.0	1418.0	1195.0	7045.0
1543	2019-03-24	2019	3	24	1180.0	1056.0	227.0	578.0	391.0	128.0	389.0	124.0	16.0	152.0	51.0	98.0	33.0	1422.0	1185.0	7012.0
1544	2019-03-25	2019	3	25	1180.0	1050.0	226.0	572.0	392.0	131.0	391.0	124.0	17.0	149.0	50.0	98.0	34.0	1424.0	1186.0	7024.0
1545	2019-03-26	2019	3	26	1180.0	1051.0	224.0	574.0	389.0	132.0	391.0	124.0	17.0	151.0	51.0	99.0	35.0	1421.0	1189.0	6996.0
1546	2019-03-27	2019	3	27	1187.0	1053.0	224.0	571.0	384.0	131.0	399.0	123.0	17.0	151.0	51.0	100.0	36.0	1406.0	1193.0	7006.0
1547	2019-03-28	2019	3	28	1181.0	1052.0	226.0	573.0	381.0	131.0	396.0	121.0	17.0	149.0	52.0	100.0	36.0	1409.0	1188.0	7008.0
1548	2019-03-29	2019	3	29	1177.0	1046.0	228.0	565.0	383.0	130.0	392.0	120.0	18.0	150.0	52.0	100.0	38.0	1407.0	1181.0	7013.0
1549	2019-03-30	2019	3	30	1185.0	1051.0	227.0	572.0	382.0	128.0	395.0	121.0	18.0	148.0	50.0	101.0	37.0	1412.0	1178.0	7008.0
1550	2019-03-31	2019	3	31	1186.0	1053.0	227.0	568.0	383.0	128.0	397.0	122.0	19.0	147.0	49.0	101.0	37.0	1413.0	1166.0	7024.0
1551	2019-04-01	2019	4	1	1185.0	1047.0	223.0	566.0	380.0	128.0	394.0	120.0	19.0	147.0	50.0	102.0	36.0	1413.0	1171.0	7016.0
1552	2019-04-02	2019	4	2	1186.0	1040.0	224.0	569.0	380.0	130.0	396.0	120.0	20.0	149.0	52.0	102.0	37.0	1413.0	1170.0	7022.0
1553	2019-04-03	2019	4	3	1169.0	1031.0	229.0	566.0	382.0	130.0	396.0	120.0	21.0	150.0	53.0	103.0	39.0	1413.0	1167.0	7022.0
1554	2019-04-04	2019	4	4	1176.0	1035.0	228.0	567.0	383.0	133.0	396.0	121.0	21.0	148.0	53.0	104.0	40.0	1397.0	1169.0	7045.0
1555	2019-04-05	2019	4	5	1176.0	1033.0	225.0	567.0	378.0	133.0	396.0	122.0	22.0	149.0	57.0	106.0	40.0	1393.0	1170.0	7050.0
1556	2019-04-06	2019	4	6	1178.0	1039.0	226.0	575.0	379.0	136.0	396.0	120.0	23.0	149.0	58.0	103.0	40.0	1392.0	1169.0	7066.0
1557	2019-04-07	2019	4	7	1173.0	1044.0	224.0	585.0	378.0	139.0	399.0	119.0	22.0	147.0	59.0	104.0	40.0	1393.0	1160.0	7090.0
1558	2019-04-08	2019	4	8	1167.0	1039.0	223.0	587.0	381.0	139.0	402.0	124.0	21.0	147.0	60.0	103.0	40.0	1387.0	1165.0	7077.0
1559	2019-04-09	2019	4	9	1170.0	1035.0	227.0	586.0	381.0	140.0	401.0	126.0	20.0	146.0	60.0	104.0	38.0	1393.0	1171.0	7069.0
1560	2019-04-10	2019	4	10	1177.0	1037.0	226.0	589.0	383.0	140.0	405.0	125.0	20.0	146.0	58.0	103.0	38.0	1396.0	1171.0	7040.0
1561	2019-04-11	2019	4	11	1184.0	1039.0	226.0	591.0	392.0	141.0	410.0	126.0	20.0	148.0	58.0	101.0	40.0	1409.0	1167.0	7017.0
1562	2019-04-12	2019	4	12	1183.0	1039.0	229.0	586.0	388.0	143.0	413.0	125.0	20.0	147.0	58.0	104.0	41.0	1408.0	1166.0	6998.0
